word,rating,tag,photos,neighbours
default,2.0,abstract,"['51903279694_6647480552_c.jpg', '3708150357_ff11fbb574_c.jpg', '3703443857_0377bd75bd_c.jpg', '27424201672_0da8525ccc_c.jpg', '24781857259_96b07c6f00_c.jpg', '35142127442_8c08a4f8be_c.jpg', '66691768_70a57869f1_c.jpg', '50392508693_a21636b4a2_c.jpg', '52469806012_1c6cec5573_c.jpg', '50392510123_c5bd39f016_c.jpg']","['switch', 'toggle switch', 'guestlist']"
recurrent,1.93,abstract,"['6488335061_693f68457e_c.jpg', '27370733925_d41ae60a8c_c.jpg', '26180350138_696f5a9324_c.jpg', '26763152354_59195920b8_c.jpg', '2422499829_09c5c2190d_c.jpg', '5824593295_f3b7c6701b_c.jpg', '8254272704_5149617a6a_c.jpg', '2314297665_70c78937d6_c.jpg', '51690668934_c7c61578e9_c.jpg', '6101026548_652abbf700_c.jpg', '49648085178_4aa71054c6_c.jpg']","['refold', 'rectum', 'loop']"
disbelief,1.89,abstract,"['3445910613_f89a861dcc_c.jpg', '595595100_2170e8a2e3_c.jpg', '3403170169_142bdc8b48_c.jpg', '53287178748_44ef5ec67d_c.jpg', '14877451517_f56d23bdf0_c.jpg', '3014254878_668579a33e_c.jpg', '7360357892_15786f4c77_c.jpg', '5530554071_8b28ed1c94_c.jpg', '6528251037_0074c898b9_c.jpg', '27781187768_7869ec629b_c.jpg', '6457066421_cb69984915_c.jpg']","['stare', 'gasp', 'blinked']"
antimilitary,1.7,abstract,"['16298254812_7c1d93a6fd_c.jpg', '3386663655_904facdde6_c.jpg', '49711228518_00a1503c30_c.jpg', '22759680996_9754ba9e50_c.jpg', '22597557550_6c4efa1283_c.jpg', '22163130514_fc621985d8_c.jpg', '15170447723_fa664f76ff_c.jpg', '1514533865_3282763fc6_c.jpg', '15605065000_4ca38542fc_c.jpg', '15788024111_798ed635fe_c.jpg']","['guerrilla', 'armed services', 'fumigator']"
egregiousness,1.58,abstract,"['5138512600_eca619b108_c.jpg', '24229535383_686b6f18d2_c.jpg', '39837360605_95933b7b41_c.jpg', '34788870804_4856447904_c.jpg', '8367135868_4df433042f_c.jpg', '30718191131_1c331d3b9a_c.jpg', '51501876406_f074b02622_c.jpg', '52566163461_52db374379_c.jpg', '3203288562_63e0750924_c.jpg', '3310703558_54892bc316_c.jpg']","['looter', 'trespasser', 'curser']"
sketchiness,1.44,abstract,"['5978955918_17a3df8710_c.jpg', '4229364823_3c85585f93_c.jpg', '9293476853_df6ed8dd08_c.jpg', '8338561322_3598954868_c.jpg', '3273463077_7f7ee9bd6e_c.jpg', '3274281736_a4446ec465_c.jpg', '3274281758_99fce961ba_c.jpg', '3274281684_a586b41096_c.jpg', '17898091078_5963979a23_c.jpg', '33950547868_74675da2e1_c.jpg', '32044560031_7979c2e347_c.jpg', '17898282020_f1c4a9e245_c.jpg']","['sketch', 'sketchbook', 'sketch pad']"
allegoric,1.72,abstract,"['23195718736_eacb9a2542_c.jpg', '49537941731_40e37939d2_c.jpg', '34743028905_662772903d_c.jpg', '3092037722_8c76b2d6de_c.jpg', '6243915289_0e5b6d6864_c.jpg', '30230008716_3fd41cf206_c.jpg', '4899611018_d2dc8eb51b_c.jpg', '52315725370_c88fdc33fe_c.jpg', '6642869289_febdfc6ff9_c.jpg', '2837124868_0efaa42bd8_c.jpg', '8256352790_957c2a3f59_c.jpg']","['allspice', 'inscription', 'structure']"
forceless,1.68,abstract,"['5796044453_74eb6f17ef_c.jpg', '53023942345_e736f6f03a_c.jpg', '4972145232_004722a35a_c.jpg', '23430271929_ed38816954_c.jpg', '50292495708_a12dff72a2_c.jpg', '1339127551_d79f5da1b2_c.jpg', '41009769264_ab7ec43460_c.jpg', '33642762480_af0d4096ca_c.jpg', '49927075167_4bafc92807_c.jpg', '32944787250_87a3f226e5_c.jpg']","['forceps', 'engineless', 'scaleless']"
sorrowfulness,1.65,abstract,"['1192515269_e6537aa55c_c.jpg', '37280562576_720fdaa733_c.jpg', '51597791574_bc847e9670_c.jpg', '16258282749_d2abf03873_c.jpg', '51406704734_53d86bcc4e_c.jpg', '2322044334_d8c69bb64d_c.jpg', '4147184845_75045d25ed_c.jpg', '6054713889_7f13de9a93_c.jpg', '16249836673_dc34c09403_c.jpg', '2194340819_5acbc7c30e_c.jpg', '51028229158_2c03ecf4b3_c.jpg', '51029057667_36bc96650f_c.jpg']","['wept', 'crying', 'weeping']"
noncommunist,1.92,abstract,"['4324047920_94a86fb243_c.jpg', '52367337369_2a3d73a118_c.jpg', '5227994130_bec21c65c8_c.jpg', '229385193_032b0394f8_c.jpg', '2483602113_9f51a3a4cd_c.jpg', '49841059868_77b811d42a_c.jpg', '14004981098_aca4acfb76_c.jpg', '19065089970_4a77ee7f53_c.jpg', '5618004530_b1fa7d0f0c_c.jpg', '2448745416_23646cf90a_c.jpg', '5661970100_10d7177898_c.jpg']","['televangelist', 'citizen', 'unicyclist']"
cherishment,1.71,abstract,"['25167387246_2fda162384_c.jpg', '25128268703_6791b82cc6_c.jpg', '32372840937_c7c029719e_c.jpg', '24329436890_1711080bc3_c.jpg', '5987833570_05cb263729_c.jpg', '27325643176_3288e56ffe_c.jpg', '7235791262_b7e8cb77c1_c.jpg', '51712225507_d5e505bf15_c.jpg', '39233375621_a99152c463_c.jpg', '31532542401_e4c4ddfafa_c.jpg', '39308918085_cb0eb9b707_c.jpg']","['jeweled', 'cherry', 'tinsel']"
inexperience,1.83,abstract,"['5468190996_5b4e5747d7_c.jpg', '15618529720_a3556c9e50_c.jpg', '495664656_bf48176df5_c.jpg', '3866392518_5ba35ed90a_c.jpg', '10619692455_d4322311d1_c.jpg', '7146822667_f128bfa0fb_c.jpg', '20829785921_c980b97ea9_c.jpg', '4294373636_0195287447_c.jpg', '211285435_96fff76b14_c.jpg', '2211068370_65d7cfc17b_c.jpg']","['inject', 'inseam', 'incubator']"
befuddlement,1.84,abstract,"['27008799225_c6395d11ae_c.jpg', '24674629701_6d667a661b_c.jpg', '264661485_24d200c2ec_c.jpg', '4231835063_ddc5eb2250_c.jpg', '2902780327_de72908c91_c.jpg', '5886967709_3af7cfe1d8_c.jpg', '5857184478_b9703b5298_c.jpg', '220100736_a6efe195d2_c.jpg', '5586597965_98d8e04277_c.jpg', '49568465311_18ff5ed17a_c.jpg', '35763846752_db4e6e3ec0_c.jpg', '5970384462_a18cec0b0a_c.jpg']","['behead', 'goosebumps', 'beret']"
mystification,1.63,abstract,"['51954240429_ae6a62ac2e_c.jpg', '50533244648_ee5e5408df_c.jpg', '2251331118_00a2d18284_c.jpg', '4994077339_6a65f84943_c.jpg', '2560464677_dee80df7d5_c.jpg', '15119114756_ceba73b8b4_c.jpg', '5017296196_cb32683f7c_c.jpg', '4266808695_a532883122_c.jpg', '5685085983_7ef18b7d95_c.jpg']","['contusion', 'distiller', 'hermaphrodite']"
forwardness,1.81,abstract,"['52551648659_1946135b53_c.jpg', '50153529756_c774dc8a25_c.jpg', '3172002174_f006e186c5_c.jpg', '51396035221_4ab2a1c1f3_c.jpg', '50312767491_8558e8c113_c.jpg', '50496828078_ca487e2639_c.jpg', '52087042009_f299faa4aa_c.jpg', '52258478906_71470393ab_c.jpg', '14875390696_c5693a3140_c.jpg', '35504119100_ae32c00a9a_c.jpg', '14786965156_4f242e38c7_c.jpg', '13449964554_b9daee6803_c.jpg']","['stepping stone', 'eastward', 'stance']"
incongruity,1.7,abstract,"['51523632699_da94e86058_c.jpg', '51805265995_44ca7d4038_c.jpg', '23925110742_f294e22602_c.jpg', '448296603_3847713fb5_c.jpg', '41448125680_0d2b141b73_c.jpg', '50177643473_669c7bdcc9_c.jpg', '35933984785_cddb57d220_c.jpg', '51352682794_d0eb140785_c.jpg', '49157928531_fcc80c8d0d_c.jpg', '49149273223_102055254b_c.jpg']","['incision', 'kaleidoscopic', 'redness']"
simplification,1.86,abstract,"['10445109764_8b175c034e_c.jpg', '23991870020_7ac5e68b8a_c.jpg', '8567661391_5bb9959549_c.jpg', '8567663231_da2cc132db_c.jpg', '2257011673_3b5e24538d_c.jpg', '368229017_a7727f11be_c.jpg', '20444556832_9a068da00b_c.jpg', '51516293625_6b92d2c6ea_c.jpg', '15602992045_fe98c1d82a_c.jpg', '14982843443_0772517086_c.jpg', '6743710571_32abe58305_c.jpg', '15603836542_5e909c5e59_c.jpg']","['subbasement', 'shortening', 'plexiglass']"
unsentimental,1.92,abstract,"['2163620599_65540df264_c.jpg', '129288035_b9c4dc006a_c.jpg', '409727491_b47f125f15_c.jpg', '2222175451_a2325da5e8_c.jpg', '1805927836_7a2e7a83df_c.jpg', '3593714178_b6d5ce2d9b_c.jpg', '3289216526_8f20f134d5_c.jpg', '43092868091_cb947efffb_c.jpg', '35683607306_cfd1539366_c.jpg', '5551800681_0104f19315_c.jpg', '12127289223_f24e310b8f_c.jpg']","['unshaven', 'unshaved', 'whirlwind']"
discerner,1.88,abstract,"['2919525519_d00295d1fc_c.jpg', '50132327143_df208894a7_c.jpg', '2893564830_d1a2d62d78_c.jpg', '26955157968_3f64748663_c.jpg', '9299082858_2de80ef6f3_c.jpg', '8693715334_fcb74c34a5_c.jpg', '9731961573_7da4d2fa5e_c.jpg', '16686935538_f7663969d6_c.jpg', '51548078890_eda5cf24ba_c.jpg', '48970539882_aa32130020_c.jpg']","['watcher', 'disc', 'blinder']"
overeager,1.73,abstract,"['16856385979_3fb5ca02dd_c.jpg', '16422458943_6ea0153300_c.jpg', '18375266_9f74a9ba01_c.jpg', '44523614470_19504797c1_c.jpg', '45036316_411ba9a544_c.jpg', '43569163685_585ddb3236_c.jpg', '3247347846_859c5831bd_c.jpg', '8122501144_beff2280f9_c.jpg', '5114193952_7d97135e22_c.jpg', '2413468551_a82ce38a6d_c.jpg']","['overbite', 'undercooked', 'fat']"
wonderfulness,1.59,abstract,"['17897264814_b8e1d2db6f_c.jpg', '15776571862_1fbf5c6b34_c.jpg', '14209441301_c2a017cf72_c.jpg', '524424629_b44a0f6d51_c.jpg', '4623298084_af8e482028_c.jpg', '28792017233_202f1230f2_c.jpg', '2643990986_b14dc30f2b_c.jpg', '200384281_c5fe231d54_c.jpg', '4623298084_af8e482028_c.jpg', '28792017233_202f1230f2_c.jpg']","['smile', 'grinning', 'grin']"
softie,1.96,abstract,"['6330766378_e5e863bd3a_c.jpg', '5198259839_5bf229c0d4_c.jpg', '53053216847_c3a3697724_c.jpg', '53026788927_6a9153e374_c.jpg', '25213596826_cdf24eedd4_c.jpg', '48916876442_0df89a184b_c.jpg', '19595384330_7b811248bd_c.jpg', '3918981640_bff2a204b0_c.jpg']","['softcover', 'stubbly', 'weenie']"
queerer,1.96,abstract,"['48175778727_176096e9a3_c.jpg', '4937542380_71149bfc6c_c.jpg', '2775989318_0e54ea0903_c.jpg', '49727094161_935668675f_c.jpg', '4789469318_9e1a2f7be9_c.jpg', '485976669_e9ebe84ec1_c.jpg', '53055547599_d97a15ac65_c.jpg', '49960795327_574821d7b3_c.jpg', '52954706738_aae7a2c262_c.jpg', '53304490424_3e3e0ce265_c.jpg']","['lesbian', 'whore', 'sextuplet']"
inconsecutiveness,1.88,abstract,"['51523632699_da94e86058_c.jpg', '51805265995_44ca7d4038_c.jpg', '23925110742_f294e22602_c.jpg', '448296603_3847713fb5_c.jpg', '6245636567_7302e2d87e_c.jpg', '6246171368_aff8196205_c.jpg', '6246158812_506d1cae6b_c.jpg', '6246183808_d50d185ee7_c.jpg', '6243915289_0e5b6d6864_c.jpg', '30149503042_c07507ba97_c.jpg', '4899611018_d2dc8eb51b_c.jpg']","['incision', 'superintendant', 'inscription']"
formidableness,1.58,abstract,"['26421907676_50818dbdcf_c.jpg', '36086122340_0679f1fcd8_c.jpg', '2906078200_ccf90beefc_c.jpg', '5457049997_d23b531493_c.jpg', '14470233275_f628811d6b_c.jpg', '256204691_e7443101a9_c.jpg', '7334674754_2cbac35816_c.jpg', '14875390696_c5693a3140_c.jpg', '35504119100_ae32c00a9a_c.jpg', '14786965156_4f242e38c7_c.jpg', '10336438505_b50bd26fab_c.jpg']","['warrior', 'rise', 'stance']"
extraneousness,1.44,abstract,"['51204972295_18acdced1f_c.jpg', '51204111323_735104d1fa_c.jpg', '6656925279_ab4770c977_c.jpg', '3033772329_05058cf161_c.jpg', '216735735_ef1765e3bd_c.jpg', '2129748910_325b1f7030_c.jpg', '3550494693_df7610bd81_c.jpg']","['accessory', 'appendix', 'placemat']"
fatalism,1.65,abstract,"['52521817127_76e1a9b794_c.jpg', '52920352911_355ff179e9_c.jpg', '51852819771_3593cbdb22_c.jpg', '50216128197_5b9c4b4fe2_c.jpg', '35176659574_55ecea41e1_c.jpg', '30693360257_47b677b715_c.jpg', '47014434592_29dff2bb26_c.jpg', '38218886471_c27f0a4e11_c.jpg', '2171114711_f537239f71_c.jpg', '51141801744_3012a60634_c.jpg', '29013870396_324958e1c5_c.jpg', '160251864_5093ae131f_c.jpg']","['dead', 'grave', 'dead end']"
terseness,1.92,abstract,"['1593765513_a6a8d9f035_c.jpg', '3188949834_5729328223_c.jpg', '51731986435_be6138d593_c.jpg', '52387389660_2b01764ab2_c.jpg', '52092050555_5f4dabcdb3_c.jpg', '2397299915_f9f57e407b_c.jpg', '32365867593_0f1eeaa744_c.jpg']","['teriyaki', 'entrails', 'tigress']"
sexist,1.83,abstract,"['53055547599_d97a15ac65_c.jpg', '49960795327_574821d7b3_c.jpg', '52954706738_aae7a2c262_c.jpg', '53304490424_3e3e0ce265_c.jpg', '12489433594_438cd0e110_c.jpg', '55094953_f0ad41ac74_c.jpg', '8392561873_5e436a1c89_c.jpg', '36116755623_e8e3f9a3c0_c.jpg']","['sextuplet', 'sextant', 'sex']"
charitableness,1.96,abstract,"['5590321713_4de85e823e_c.jpg', '4992693291_ce2f1db5cc_c.jpg', '9030578622_c8eee163bb_c.jpg', '2364851333_9caa3e3155_c.jpg', '48634806023_cd7e1cb8e8_c.jpg', '3034389986_b148d990c1_c.jpg', '53234802331_93e281d970_c.jpg', '53237543634_88110282b9_c.jpg', '42001219552_6001c6bf5c_c.jpg', '2861142767_a4c61e46b4_c.jpg', '6444006207_260dc0a4b3_c.jpg', '6802025616_04315cb57d_c.jpg']","['fundraiser', 'salvation army', 'funds']"
insubordination,1.84,abstract,"['10619692455_d4322311d1_c.jpg', '7146822667_f128bfa0fb_c.jpg', '33012432044_e15abbda05_c.jpg', '7445262946_b802d872f6_c.jpg', '51222131720_5fa6051e6d_c.jpg', '49850019191_0363e40329_c.jpg', '52569257107_4aa611253a_c.jpg', '52234284451_db87d05be9_c.jpg', '51165995341_27b483d60b_c.jpg']","['inseam', 'insole', 'side order']"
irregularity,1.86,abstract,"['48904769563_b5624c0d8e_c.jpg', '52676201226_b46aa96bbf_c.jpg', '52342755044_ae4dee3d07_c.jpg', '3036369434_3c1c685c9d_c.jpg', '19144853581_8066c6c096_c.jpg', '41179407665_6871c6645c_c.jpg', '24864475449_56fae931ab_c.jpg', '5031743428_b46ac03e51_c.jpg', '50342073866_949347bb48_c.jpg', '52908108196_96b338261c_c.jpg', '46954931212_a74eca4cc3_c.jpg', '49158485166_8d30f03757_c.jpg']","['rectangular', 'octagonal', 'roundness']"
unusualness,1.77,abstract,"['5616970274_af3d31dffd_c.jpg', '5636396008_65dc50aca9_c.jpg', '27471941893_b5357715c7_c.jpg', '453612659_29a885e8cc_c.jpg', '49157928531_fcc80c8d0d_c.jpg', '49149273223_102055254b_c.jpg', '51729472716_0fe70ce85e_c.jpg', '41448125680_0d2b141b73_c.jpg', '51352682794_d0eb140785_c.jpg', '51749976551_4997788cf0_c.jpg', '17872271711_42f7f71978_c.jpg']","['novel', 'redness', 'kaleidoscopic']"
affective,1.52,abstract,"['4332635780_e1a861da02_c.jpg', '3295523358_65a8632934_c.jpg', '52832575365_da55f66b5f_c.jpg', '3470341931_58ed8523a5_c.jpg', '3798811671_d9032c7ae6_c.jpg', '6694622069_9ede78e423_c.jpg', '3122780365_1b1f4ce630_c.jpg', '49952841396_b74b29dc6a_c.jpg', '32041768060_7293e12245_c.jpg', '7735755336_67c1a1edf3_c.jpg']","['psychologist', 'tongue', 'caress']"
nonpermanent,1.97,abstract,"['50056720133_e47b86b630_c.jpg', '46882150534_965653e27a_c.jpg', '402861306_7edb533617_c.jpg', '5212695097_5334b20dc0_c.jpg', '11020218594_4860476124_c.jpg', '11020260103_900e46b9f0_c.jpg', '50622678352_5658a34849_c.jpg', '2393383427_390625f6c8_c.jpg', '5618004530_b1fa7d0f0c_c.jpg', '2448745416_23646cf90a_c.jpg']","['perm', 'operator', 'unicyclist']"
antifundamentalist,1.73,abstract,"['34859800534_cd293973bf_c.jpg', '3759683877_639a6f782f_c.jpg', '18936062275_5f6c9a1b5d_c.jpg', '53409522417_3269c24d43_c.jpg', '38085662434_84819f9e2e_c.jpg', '2550714185_a6c4d3e655_c.jpg', '16367189991_5ec452a12e_c.jpg']","['protestor', 'politician', 'petitioner']"
noncontributing,1.69,abstract,"['3356002845_3ba5bb8e9a_c.jpg', '1555895560_8dc03a2a92_c.jpg', '1555895954_d2634de241_c.jpg', '6805134663_3b49058370_c.jpg', '49128849023_2c8c4eaa8b_c.jpg', '49127010172_abbafef942_c.jpg', '40199500063_7bcd00e184_c.jpg', '481856492_ea3f7b2987_c.jpg', '49318231561_85c166357f_c.jpg', '15528474495_e8332b143b_c.jpg', '2875310542_792d1e6d9e_c.jpg', '47945379676_ff905af032_c.jpg']","['taxpayer', 'paperwork', 'decoy']"
assumption,1.84,abstract,"['48363780291_0d3d2d79f7_c.jpg', '31006713242_1d43d74d65_c.jpg', '50739339522_33b9836a2b_c.jpg', '53206993335_85ae39cdcd_c.jpg', '26573530194_06095ed1af_c.jpg', '49395295667_374198f443_c.jpg', '50499405242_34e97229f5_c.jpg', '35503771282_510247bc00_c.jpg', '2122224785_262c672661_c.jpg', '48036121171_c32d0a33a7_c.jpg', '2640184813_c94d4743ab_c.jpg']","['question mark', 'parentheses', 'quiz']"
succession,1.73,abstract,"['35930770025_f24be2820e_c.jpg', '26894332432_810307b493_c.jpg', '50427644452_e179093f56_c.jpg', '14671500950_6abd082f05_c.jpg', '2284753018_47e411403b_c.jpg', '9538842773_3e9bd6f477_c.jpg', '22797106903_658c257466_c.jpg', '2478915994_1b8c4b8d54_c.jpg', '53031666040_e8a5bcaa9e_c.jpg', '51371977258_7242370cea_c.jpg', '28409772702_24a992a64f_c.jpg', '3652858695_60eceba5ec_c.jpg']","['proprietor', 'steps', 'estate']"
applicatory,1.92,abstract,"['51869275440_37ec012558_c.jpg', '24931483524_1fbcfd87b9_c.jpg', '4944238735_305c6dccc6_c.jpg', '49607024971_11fe20e100_c.jpg', '51835634632_392f64f107_c.jpg', '51208005176_5d3a37e4cd_c.jpg', '32131997784_7c2dc6be26_c.jpg', '34496370130_e5c356ef7e_c.jpg', '51204972295_18acdced1f_c.jpg', '51204112993_2126bdb97e_c.jpg', '51204111323_735104d1fa_c.jpg', '51204972375_fe3bfcfa71_c.jpg']","['applicator', 'appendage', 'accessory']"
minimalism,1.89,abstract,"['52315725370_c88fdc33fe_c.jpg', '6642869289_febdfc6ff9_c.jpg', '2837124868_0efaa42bd8_c.jpg', '8256352790_957c2a3f59_c.jpg', '52157848700_f426527e21_c.jpg', '26462129019_1672f7c495_c.jpg', '30045209218_2960fd7a0e_c.jpg', '6908264904_fe00a6cd64_c.jpg', '49619711796_74f6742755_c.jpg', '9273077315_e6c78b21be_c.jpg']","['structure', 'minidress', 'minilab']"
subtractive,2.0,abstract,"['6329946499_da609f09a4_c.jpg', '37122758_b1ea57b188_c.jpg', '376547315_4532f596a2_c.jpg', '435978990_dfa4b0097a_c.jpg', '53317876221_beefbd3734_c.jpg', '52261722912_db5f4f313f_c.jpg', '50020408433_3c352a15dd_c.jpg', '10445109764_8b175c034e_c.jpg', '23991870020_7ac5e68b8a_c.jpg', '8567661391_5bb9959549_c.jpg', '8567664339_bcca4ece6c_c.jpg']","['subwoofer', 'subsoil', 'subbasement']"
grace,1.78,abstract,"['15958147461_eed65c45d6_c.jpg', '49979902048_0c1b60bc07_c.jpg', '20439254890_ae1fa4669e_c.jpg', '22579440194_0064154fa3_c.jpg', '9376899460_ded613a0a0_c.jpg', '145408559_61c332b0cb_c.jpg', '52366129784_b4cf7226b3_c.jpg', '52024364429_7140de0f6d_c.jpg', '52011468581_28e004702f_c.jpg', '53140476473_3afb92497a_c.jpg']","['holly', 'chalice', 'nightingale']"
hurtfulness,1.86,abstract,"['1192515269_e6537aa55c_c.jpg', '37280562576_720fdaa733_c.jpg', '49902434242_da1d71069f_c.jpg', '51597791574_bc847e9670_c.jpg', '1335425734_881c9296c7_c.jpg', '12148476804_49e8eba2f0_c.jpg', '51406704734_53d86bcc4e_c.jpg', '50343027876_e3f3244b15_c.jpg', '2322044334_d8c69bb64d_c.jpg', '4147184845_75045d25ed_c.jpg']","['wept', 'stinging', 'crying']"
advantage,2.0,abstract,"['5359375327_c2ce74140b_c.jpg', '23685137230_be8e6955f0_c.jpg', '4083238947_3b0921a138_c.jpg', '15141185025_ac73c8d6b4_c.jpg', '11800420935_5071deb57d_c.jpg', '30124844560_c4d55dc1f5_c.jpg', '11514938283_fdd5626efb_c.jpg', '3861641512_00460aa9bf_c.jpg', '51012999460_809a800b10_c.jpg', '51080992361_da95725fa6_c.jpg', '4321888169_2d2c4eea4f_c.jpg', '4748531772_c0bf032703_c.jpg']","['prize', 'item', 'award']"
etcetera,1.6,abstract,"['5124969722_5d005bdf71_c.jpg', '454950717_813f75f951_c.jpg', '50523950808_64f8bc2f7a_c.jpg', '3492349188_c06211a452_c.jpg', '27858702815_64120c70a5_c.jpg', '38200713974_f7d4a57c18_c.jpg', '51428400963_10b57078c8_c.jpg', '52139240207_c0bc6705dc_c.jpg', '51549417933_da9a730d89_c.jpg']","['etch', 'etching', 'escargot']"
constructiveness,1.83,abstract,"['52396458762_64e74d4ed0_c.jpg', '52190757045_816cfe31da_c.jpg', '50930576816_9f61b665e7_c.jpg', '52315725370_c88fdc33fe_c.jpg', '6642869289_febdfc6ff9_c.jpg', '2837124868_0efaa42bd8_c.jpg']","['cummerbund', 'structure', 'cum']"
federalization,1.74,abstract,"['33888984170_7551690f13_c.jpg', '40152414605_b7ef4d954c_c.jpg', '52706775501_8af917c893_c.jpg', '52876107457_896a3b2806_c.jpg', '53075937428_35b2557091_c.jpg', '12960222053_16c43190f7_c.jpg', '48300054346_1a70dd978c_c.jpg', '12960485604_0404abdc67_c.jpg', '51251940480_827077eac7_c.jpg', '125482104_182f4d6f73_c.jpg', '427385874_d70d3fd9a9_c.jpg', '22942938781_368a93b3b6_c.jpg']","['federal agency', 'state department', 'statehouse']"
indeterminacy,1.39,abstract,"['10619692455_d4322311d1_c.jpg', '7146822667_f128bfa0fb_c.jpg', '52276024391_6057a3fb01_c.jpg', '1196676336_412279533a_c.jpg', '3823644265_a91250e833_c.jpg', '69301064_226e139eb3_c.jpg', '51523632699_da94e86058_c.jpg', '51805265995_44ca7d4038_c.jpg', '23925110742_f294e22602_c.jpg', '448296603_3847713fb5_c.jpg']","['inseam', 'dimple', 'incision']"
peacekeeping,2.0,abstract,"['50146861757_688eefd2a2_c.jpg', '2864299064_270d45f091_c.jpg', '768011670_3e9f2d8e7a_c.jpg', '5632219929_f9b8839a6b_c.jpg', '8640358549_5e3c7e5025_c.jpg', '28042079013_7bd92eac23_c.jpg', '5073077905_78067249e5_c.jpg', '8345802950_2bf6c21269_c.jpg']","['troops', 'civilian', 'army']"
snobbery,1.74,abstract,"['5624490502_7a4a49427a_c.jpg', '3117897862_be0525fb04_c.jpg', '27441461781_2d61c78b51_c.jpg', '2933910604_da38ebab27_c.jpg', '8001645625_4644cea47a_c.jpg', '4575655797_fcfd224a06_c.jpg', '4686214399_9f3f2cf17d_c.jpg', '52711120135_bbb9ddcca2_c.jpg', '49216957326_0fbe64da77_c.jpg', '47980812661_d75e71b6f6_c.jpg', '23058352203_24b6091b81_c.jpg']","['snuff', 'snot', 'whiskered']"
begrudge,1.89,abstract,"['49234438561_28f1134d12_c.jpg', '22096455573_53bbd31c81_c.jpg', '567368283_4e8e0aa11b_c.jpg', '4918988741_8531be257c_c.jpg', '9139203235_9bc35fd861_c.jpg', '6028494188_2213cdd745_c.jpg', '50511587577_c6e7109697_c.jpg', '33438513128_6a0483889d_c.jpg', '50836724171_e99fb63635_c.jpg', '20040879444_577da526db_c.jpg', '23345125062_c789172b3d_c.jpg']","['beggar', 'curtsy', 'groan']"
fantasticality,1.5,abstract,"['8287098864_c5b7238f88_c.jpg', '5616970274_af3d31dffd_c.jpg', '5636396008_65dc50aca9_c.jpg', '27471941893_b5357715c7_c.jpg', '41448125680_0d2b141b73_c.jpg', '50177643473_669c7bdcc9_c.jpg', '35933984785_cddb57d220_c.jpg', '51352682794_d0eb140785_c.jpg', '12537477553_a3d1d9fce2_c.jpg', '51103963850_0ba2b60793_c.jpg', '51523307898_0740ea32d1_c.jpg']","['novel', 'kaleidoscopic', 'world']"
unhappiness,1.52,abstract,"['5087879498_6265a26327_c.jpg', '5621730123_f15fb8c515_c.jpg', '51406704734_53d86bcc4e_c.jpg', '50343027876_e3f3244b15_c.jpg', '2322044334_d8c69bb64d_c.jpg', '4147184845_75045d25ed_c.jpg', '1192515269_e6537aa55c_c.jpg', '37280562576_720fdaa733_c.jpg', '49902434242_da1d71069f_c.jpg', '51597791574_bc847e9670_c.jpg']","['frown', 'crying', 'wept']"
humorlessness,1.57,abstract,"['18954730454_3424a27a6b_c.jpg', '52475390491_6404f2631e_c.jpg', '50135064792_9db4e844ab_c.jpg', '3725856418_8209439724_c.jpg', '2237344414_1a0396e561_c.jpg', '6185041195_c306a71822_c.jpg', '5781158583_883a95b2be_c.jpg', '28652466583_4f1777f4a7_c.jpg', '3725856418_8209439724_c.jpg', '2237344414_1a0396e561_c.jpg', '6185041195_c306a71822_c.jpg']","['laughter', 'laugher', 'laugh']"
shamelessness,1.48,abstract,"['29115996324_6e39774630_c.jpg', '16099061150_1d23f63066_c.jpg', '11611935144_c12ea505ea_c.jpg', '10488489006_f5ec8b9f21_c.jpg']","['naked', 'nude', 'nudity']"
oversight,1.57,abstract,"['5287080518_22f5f618e9_c.jpg', '15156181008_810364efae_c.jpg', '36422741472_b600648b77_c.jpg', '5286479559_8cc43207aa_c.jpg', '2399309556_6c47e2f376_c.jpg', '3298557715_e621c3d227_c.jpg', '8654901373_f7910bce6a_c.jpg', '34445736102_ab1527d5dc_c.jpg', '51260490171_7a64c819d4_c.jpg', '17003068955_40c9c4113f_c.jpg', '3688668768_4f39d5aac4_c.jpg', '50878660586_a1f7cca841_c.jpg']","['watchdog', 'committee', 'inspector']"
quantum,1.9,abstract,"['5911621884_42867c4594_c.jpg', '3237120520_2b850cc9a6_c.jpg', '86858507_f15427e415_c.jpg', '51346727257_ec402a955a_c.jpg', '16849128710_85c35f7ea0_c.jpg', '9247254338_6661916932_c.jpg', '16380371085_a67d68601b_c.jpg', '8055757428_0db447deba_c.jpg', '48130319793_a26b08dcdf_c.jpg', '48049390891_1b557ecce4_c.jpg', '3116476073_55a4b9de8f_c.jpg', '3116475875_5ec3cee3bf_c.jpg']","['physicist', 'quart', 'mathematician']"
impalpability,1.73,abstract,"['52543000369_3c652b330e_c.jpg', '15654043241_0db137634d_c.jpg', '48863488732_bf7d24d9bc_c.jpg', '52544296945_b74207c70f_c.jpg', '38070829382_4596bcaa24_c.jpg', '7067984203_4edb62b368_c.jpg', '5817665541_96b369e0e2_c.jpg', '3787912729_9941ea3d1f_c.jpg', '2872573552_f505e37017_c.jpg', '49651201187_3a7059a59e_c.jpg', '12198148195_968e3960ea_c.jpg']","['crack', 'material', 'barrier']"
